 
file: ,POJ/61/270.txt
distances: ,"[0.06884843111038208, 0.0698556900024414, 0.07118278741836548, 0.0712469220161438, 0.07192742824554443, 0.07314401865005493, 0.07893407344818115, 0.08279770612716675, 0.08285939693450928, 0.08290106058120728]"
 
file: ,POJ/39/491.txt
ids: ,"['POJ/39/1670.txt', 'POJ/39/2266.txt', 'POJ/39/1533.txt', 'POJ/39/1349.txt', 'POJ/39/2281.txt', 'POJ/39/1423.txt', 'POJ/39/1530.txt', 'POJ/39/655.txt', 'POJ/39/705.txt', 'POJ/39/466.txt']"
distances: ,"[0.04971498250961304, 0.0646854043006897, 0.06471019983291626, 0.06686943769454956, 0.06696510314941406, 0.06887245178222656, 0.07177603244781494, 0.07228541374206543, 0.07264620065689087, 0.07602858543395996]"
 
file: ,POJ/39/453.txt
ids: ,"['POJ/39/1654.txt', 'POJ/39/562.txt', 'POJ/39/227.txt', 'POJ/39/1482.txt', 'POJ/39/446.txt', 'POJ/39/1391.txt', 'POJ/39/1621.txt', 'POJ/39/683.txt', 'POJ/39/714.txt', 'POJ/39/937.txt']"
distances: ,"[0.047005414962768555, 0.05161142349243164, 0.05194699764251709, 0.057420551776885986, 0.05818140506744385, 0.05860656499862671, 0.058853209018707275, 0.058883488178253174, 0.059095561504364014, 0.059388041496276855]"
 
file: ,POJ/99/2025.txt
ids: ,"['POJ/99/1947.txt', 'POJ/99/719.txt', 'POJ/99/1519.txt', 'POJ/99/2337.txt', 'POJ/99/1083.txt', 'POJ/99/59.txt', 'POJ/99/2628.txt', 'POJ/99/2161.txt', 'POJ/99/984.txt', 'POJ/99/1863.txt']"
distances: ,"[0.03543895483016968, 0.037087976932525635, 0.048378944396972656, 0.05016887187957764, 0.052044689655303955, 0.05208700895309448, 0.05227959156036377, 0.05275750160217285, 0.05286473035812378, 0.0532611608505249]"
 
file: ,POJ/52/115.txt
ids: ,"['POJ/52/21.txt', 'POJ/52/57.txt', 'POJ/52/581.txt', 'POJ/52/3146.txt', 'POJ/52/139.txt', 'POJ/52/1646.txt', 'POJ/52/165.txt', 'POJ/52/1070.txt', 'POJ/52/1932.txt', 'POJ/52/189.txt']"
distances: ,"[0.06879639625549316, 0.07493841648101807, 0.08343356847763062, 0.08503180742263794, 0.08564943075180054, 0.08899611234664917, 0.09038108587265015, 0.09784388542175293, 0.09811532497406006, 0.09821003675460815]"
 
file: ,POJ/52/1905.txt
ids: ,"['POJ/52/1159.txt', 'POJ/52/1240.txt', 'POJ/52/2405.txt', 'POJ/52/1135.txt', 'POJ/52/5968.txt', 'POJ/52/4333.txt', 'POJ/52/1643.txt', 'POJ/52/2399.txt', 'POJ/52/5929.txt', 'POJ/52/1838.txt']"
distances: ,"[0.12012654542922974, 0.12786459922790527, 0.1330808401107788, 0.13865947723388672, 0.14497309923171997, 0.14818894863128662, 0.15490353107452393, 0.15530723333358765, 0.1567758321762085, 0.1572660207748413]"
 
file: ,POJ/101/500.txt
ids: ,"['POJ/101/51.txt', 'POJ/101/1189.txt', 'POJ/101/156.txt', 'POJ/101/1173.txt', 'POJ/101/880.txt', 'POJ/101/333.txt', 'POJ/101/1089.txt', 'POJ/101/564.txt', 'POJ/101/616.txt', 'POJ/101/1184.txt']"
distances: ,"[0.14635491371154785, 0.14849674701690674, 0.15062212944030762, 0.1561495065689087, 0.16009944677352905, 0.16065973043441772, 0.16099673509597778, 0.16514962911605835, 0.16583895683288574, 0.16686338186264038]"
 
file: ,POJ/55/1456.txt
ids: ,"['POJ/55/1461.txt', 'POJ/55/988.txt', 'POJ/55/467.txt', 'POJ/55/472.txt', 'POJ/55/214.txt', 'POJ/55/273.txt', 'POJ/55/198.txt', 'POJ/55/1563.txt', 'POJ/55/915.txt', 'POJ/55/242.txt']"
distances: ,"[0.06587338447570801, 0.07032620906829834, 0.0705065131187439, 0.08218276500701904, 0.08463209867477417, 0.08545035123825073, 0.08856862783432007, 0.08939963579177856, 0.092978835105896, 0.09522837400436401]"
 
file: ,POJ/55/1108.txt
ids: ,"['POJ/55/886.txt', 'POJ/55/845.txt', 'POJ/55/859.txt', 'POJ/55/872.txt', 'POJ/55/860.txt', 'POJ/55/921.txt', 'POJ/55/1586.txt', 'POJ/55/1111.txt', 'POJ/55/828.txt', 'POJ/55/1119.txt']"
distances: ,"[0.04158031940460205, 0.04381418228149414, 0.04510074853897095, 0.04794001579284668, 0.048161089420318604, 0.05124014616012573, 0.051991403102874756, 0.05401492118835449, 0.054525136947631836, 0.055209457874298096]"
 
file: ,POJ/55/256.txt
ids: ,"['POJ/79/1120.txt', 'POJ/54/194.txt', 'POJ/79/295.txt', 'POJ/54/253.txt', 'POJ/79/5449.txt', 'POJ/79/4493.txt', 'POJ/79/41.txt', 'POJ/79/2551.txt', 'POJ/79/1832.txt', 'POJ/79/45.txt']"
distances: ,"[0.4103766083717346, 0.41687893867492676, 0.4171794056892395, 0.42019015550613403, 0.4242956042289734, 0.4255722761154175, 0.4271147847175598, 0.42916858196258545, 0.42941951751708984, 0.43352484703063965]"
 
file: ,POJ/55/876.txt
ids: ,"['POJ/83/1670.txt', 'POJ/83/1381.txt', 'POJ/83/2975.txt', 'POJ/83/2437.txt', 'POJ/83/1507.txt', 'POJ/83/1176.txt', 'POJ/83/1326.txt', 'POJ/83/288.txt', 'POJ/83/5007.txt', 'POJ/83/2432.txt']"
distances: ,"[0.5772337913513184, 0.5786364078521729, 0.5789831876754761, 0.5790442824363708, 0.5833909511566162, 0.5861546993255615, 0.5866796970367432, 0.5871973037719727, 0.587374746799469, 0.5875273942947388]"
 
file: ,POJ/64/407.txt
ids: ,"['POJ/64/907.txt', 'POJ/64/1656.txt', 'POJ/64/2741.txt', 'POJ/64/2403.txt', 'POJ/64/1963.txt', 'POJ/64/1961.txt', 'POJ/64/3220.txt', 'POJ/64/1912.txt', 'POJ/64/193.txt', 'POJ/64/2643.txt']"
distances: ,"[0.03648102283477783, 0.036555707454681396, 0.03706306219100952, 0.03740692138671875, 0.03914690017700195, 0.04267781972885132, 0.04329407215118408, 0.043321430683135986, 0.044484853744506836, 0.04674118757247925]"
 
file: ,POJ/90/666.txt
ids: ,"['POJ/90/1598.txt', 'POJ/90/1835.txt', 'POJ/90/2224.txt', 'POJ/90/2123.txt', 'POJ/90/1845.txt', 'POJ/90/1184.txt', 'POJ/90/1909.txt', 'POJ/90/99.txt', 'POJ/90/2452.txt', 'POJ/90/1210.txt']"
distances: ,"[0.10714292526245117, 0.10960173606872559, 0.11585396528244019, 0.11934584379196167, 0.11970293521881104, 0.12093222141265869, 0.12180310487747192, 0.12271702289581299, 0.1239011287689209, 0.12473636865615845]"
 
file: ,POJ/90/673.txt
ids: ,"['POJ/90/40.txt', 'POJ/90/2713.txt', 'POJ/90/165.txt', 'POJ/90/104.txt', 'POJ/90/1331.txt', 'POJ/90/1575.txt', 'POJ/90/874.txt', 'POJ/90/2057.txt', 'POJ/90/1763.txt', 'POJ/90/2698.txt']"
distances: ,"[0.05592423677444458, 0.07750660181045532, 0.07839775085449219, 0.0787765383720398, 0.08421558141708374, 0.0847441554069519, 0.08732318878173828, 0.08785468339920044, 0.08834820985794067, 0.08977818489074707]"
 
file: ,POJ/90/1643.txt
ids: ,"['POJ/90/1397.txt', 'POJ/90/583.txt', 'POJ/90/2546.txt', 'POJ/90/2020.txt', 'POJ/90/1716.txt', 'POJ/90/2116.txt', 'POJ/90/1852.txt', 'POJ/90/1542.txt', 'POJ/90/2016.txt', 'POJ/90/2018.txt']"
distances: ,"[0.0914076566696167, 0.09164446592330933, 0.09684699773788452, 0.10503774881362915, 0.11718451976776123, 0.12048089504241943, 0.12290072441101074, 0.12334537506103516, 0.12371468544006348, 0.1267404556274414]"
 
file: ,POJ/90/1848.txt
ids: ,"['POJ/90/843.txt', 'POJ/90/1909.txt', 'POJ/90/1409.txt', 'POJ/90/2437.txt', 'POJ/90/2686.txt', 'POJ/90/438.txt', 'POJ/90/1751.txt', 'POJ/90/1958.txt', 'POJ/90/2815.txt', 'POJ/90/2452.txt']"
distances: ,"[0.09252172708511353, 0.09617352485656738, 0.09788656234741211, 0.09993952512741089, 0.10077667236328125, 0.10216188430786133, 0.10276633501052856, 0.10525691509246826, 0.10598760843276978, 0.10698544979095459]"
 
file: ,POJ/90/1861.txt
ids: ,"['POJ/90/1451.txt', 'POJ/90/1909.txt', 'POJ/90/1932.txt', 'POJ/90/2101.txt', 'POJ/90/1574.txt', 'POJ/90/1276.txt', 'POJ/90/1147.txt', 'POJ/90/2099.txt', 'POJ/90/1463.txt', 'POJ/90/736.txt']"
distances: ,"[0.05777573585510254, 0.0586848258972168, 0.061133384704589844, 0.06278479099273682, 0.06353127956390381, 0.06360751390457153, 0.06506609916687012, 0.06643354892730713, 0.06668323278427124, 0.06686383485794067]"
 
file: ,POJ/90/271.txt
ids: ,"['POJ/90/1761.txt', 'POJ/90/988.txt', 'POJ/90/2366.txt', 'POJ/90/1565.txt', 'POJ/90/658.txt', 'POJ/90/152.txt', 'POJ/90/1762.txt', 'POJ/90/1718.txt', 'POJ/90/544.txt', 'POJ/90/655.txt']"
distances: ,"[0.08663362264633179, 0.09135264158248901, 0.09188246726989746, 0.0941019058227539, 0.09988027811050415, 0.10076701641082764, 0.10585194826126099, 0.1059192419052124, 0.10851550102233887, 0.11198383569717407]"
 
file: ,POJ/46/1440.txt
ids: ,"['POJ/46/3349.txt', 'POJ/46/1604.txt', 'POJ/46/1687.txt', 'POJ/46/1690.txt', 'POJ/46/21.txt', 'POJ/46/3389.txt', 'POJ/46/1723.txt', 'POJ/46/2067.txt', 'POJ/46/2786.txt', 'POJ/46/2399.txt']"
distances: ,"[0.10827553272247314, 0.12080079317092896, 0.12708967924118042, 0.12968719005584717, 0.13465112447738647, 0.13588565587997437, 0.1362929344177246, 0.13728219270706177, 0.139382004737854, 0.14032083749771118]"
 
file: ,POJ/46/2261.txt
ids: ,"['POJ/46/3539.txt', 'POJ/46/1701.txt', 'POJ/46/3348.txt', 'POJ/46/2831.txt', 'POJ/46/2054.txt', 'POJ/46/1633.txt', 'POJ/46/2786.txt', 'POJ/46/3665.txt', 'POJ/46/310.txt', 'POJ/46/531.txt']"
distances: ,"[0.24759238958358765, 0.2538803219795227, 0.2769220471382141, 0.27717113494873047, 0.2799707055091858, 0.2890027165412903, 0.28947877883911133, 0.2911009192466736, 0.3044041395187378, 0.3103490471839905]"
 
file: ,POJ/79/3692.txt
ids: ,"['POJ/79/6060.txt', 'POJ/79/3221.txt', 'POJ/79/3811.txt', 'POJ/79/1009.txt', 'POJ/79/5612.txt', 'POJ/79/4511.txt', 'POJ/79/47.txt', 'POJ/79/1616.txt', 'POJ/79/89.txt', 'POJ/79/3825.txt']"
distances: ,"[0.13817626237869263, 0.1462833285331726, 0.14739137887954712, 0.15338444709777832, 0.15625405311584473, 0.15744566917419434, 0.1654524803161621, 0.1674349308013916, 0.16815829277038574, 0.17157375812530518]"
 
file: ,POJ/79/842.txt
ids: ,"['POJ/79/4511.txt', 'POJ/79/2229.txt', 'POJ/79/3811.txt', 'POJ/79/378.txt', 'POJ/79/872.txt', 'POJ/79/2320.txt', 'POJ/79/47.txt', 'POJ/79/3755.txt', 'POJ/79/1030.txt', 'POJ/79/438.txt']"
distances: ,"[0.14899921417236328, 0.15269595384597778, 0.16999858617782593, 0.17833125591278076, 0.17891353368759155, 0.18035000562667847, 0.1821574568748474, 0.1836305856704712, 0.18546617031097412, 0.18719524145126343]"
 
file: ,POJ/79/149.txt
ids: ,"['POJ/79/2888.txt', 'POJ/79/958.txt', 'POJ/79/2229.txt', 'POJ/79/3582.txt', 'POJ/79/5945.txt', 'POJ/79/438.txt', 'POJ/79/3510.txt', 'POJ/79/3811.txt', 'POJ/79/5854.txt', 'POJ/79/3825.txt']"
distances: ,"[0.23799514770507812, 0.24912410974502563, 0.2580080032348633, 0.25859516859054565, 0.2635119557380676, 0.27315086126327515, 0.28635531663894653, 0.29044389724731445, 0.2923113703727722, 0.30231451988220215]"
 
file: ,POJ/79/3569.txt
ids: ,"['POJ/79/4325.txt', 'POJ/79/4770.txt', 'POJ/79/5007.txt', 'POJ/79/962.txt', 'POJ/79/5017.txt', 'POJ/79/6091.txt', 'POJ/79/911.txt', 'POJ/79/3582.txt', 'POJ/79/2809.txt', 'POJ/79/2888.txt']"
distances: ,"[0.13076072931289673, 0.13901150226593018, 0.14286041259765625, 0.14576506614685059, 0.1482909917831421, 0.14919036626815796, 0.15078383684158325, 0.15599286556243896, 0.16062891483306885, 0.16306477785110474]"
 
file: ,POJ/79/5512.txt
ids: ,"['POJ/79/47.txt', 'POJ/79/3811.txt', 'POJ/79/6060.txt', 'POJ/79/3221.txt', 'POJ/79/1009.txt', 'POJ/79/4511.txt', 'POJ/79/4741.txt', 'POJ/79/872.txt', 'POJ/79/5612.txt', 'POJ/79/799.txt']"
distances: ,"[0.09729874134063721, 0.1069786548614502, 0.114749014377594, 0.1199830174446106, 0.12637466192245483, 0.13123327493667603, 0.13371706008911133, 0.13735955953598022, 0.14612263441085815, 0.14773285388946533]"
 
file: ,POJ/79/155.txt
ids: ,"['POJ/79/3825.txt', 'POJ/79/47.txt', 'POJ/79/4511.txt', 'POJ/79/3811.txt', 'POJ/79/438.txt', 'POJ/79/1009.txt', 'POJ/79/2229.txt', 'POJ/79/6060.txt', 'POJ/79/958.txt', 'POJ/79/872.txt']"
distances: ,"[0.18233978748321533, 0.192702054977417, 0.19598567485809326, 0.2024301290512085, 0.220339834690094, 0.22910034656524658, 0.24307721853256226, 0.2509089708328247, 0.25405335426330566, 0.25437259674072266]"
 
file: ,POJ/41/29.txt
ids: ,"['POJ/41/1059.txt', 'POJ/41/1063.txt', 'POJ/41/915.txt', 'POJ/41/986.txt', 'POJ/41/894.txt', 'POJ/41/1142.txt', 'POJ/41/892.txt', 'POJ/41/1161.txt', 'POJ/41/1020.txt', 'POJ/41/261.txt']"
distances: ,"[0.03143090009689331, 0.04470229148864746, 0.045180320739746094, 0.046462297439575195, 0.04657202959060669, 0.04805690050125122, 0.051018476486206055, 0.052009403705596924, 0.05563819408416748, 0.05631840229034424]"
 
file: ,POJ/41/316.txt
ids: ,"['POJ/41/186.txt', 'POJ/41/794.txt', 'POJ/41/764.txt', 'POJ/41/951.txt', 'POJ/41/212.txt', 'POJ/41/982.txt', 'POJ/41/230.txt', 'POJ/41/46.txt', 'POJ/41/74.txt', 'POJ/41/1037.txt']"
distances: ,"[0.0528445839881897, 0.054369986057281494, 0.055251896381378174, 0.056922852993011475, 0.05848580598831177, 0.058862388134002686, 0.061569929122924805, 0.06374555826187134, 0.06450098752975464, 0.06553781032562256]"
 
file: ,POJ/41/667.txt
ids: ,"['POJ/41/1037.txt', 'POJ/41/1004.txt', 'POJ/41/830.txt', 'POJ/41/318.txt', 'POJ/41/57.txt', 'POJ/41/47.txt', 'POJ/41/244.txt', 'POJ/41/586.txt', 'POJ/41/968.txt', 'POJ/41/1057.txt']"
distances: ,"[0.04364842176437378, 0.048321664333343506, 0.05009341239929199, 0.050711989402770996, 0.05101346969604492, 0.05272412300109863, 0.057434260845184326, 0.05766838788986206, 0.05790764093399048, 0.057916998863220215]"
 
file: ,POJ/41/936.txt
ids: ,"['POJ/41/46.txt', 'POJ/41/794.txt', 'POJ/41/186.txt', 'POJ/41/230.txt', 'POJ/41/982.txt', 'POJ/41/764.txt', 'POJ/41/318.txt', 'POJ/41/951.txt', 'POJ/41/212.txt', 'POJ/41/60.txt']"
distances: ,"[0.025061368942260742, 0.026973366737365723, 0.03048563003540039, 0.032007455825805664, 0.032583653926849365, 0.03295755386352539, 0.03442347049713135, 0.03657817840576172, 0.03710967302322388, 0.03755903244018555]"
 
file: ,POJ/41/922.txt
ids: ,"['POJ/41/1017.txt', 'POJ/41/1100.txt', 'POJ/41/1036.txt', 'POJ/41/43.txt', 'POJ/41/88.txt', 'POJ/41/1085.txt', 'POJ/41/1213.txt', 'POJ/41/178.txt', 'POJ/41/108.txt', 'POJ/41/132.txt']"
distances: ,"[0.053694307804107666, 0.05389571189880371, 0.057241082191467285, 0.06338518857955933, 0.06645101308822632, 0.06942635774612427, 0.07169872522354126, 0.07380425930023193, 0.0740060806274414, 0.07443016767501831]"
 
file: ,POJ/41/1086.txt
ids: ,"['POJ/41/108.txt', 'POJ/41/43.txt', 'POJ/41/121.txt', 'POJ/41/1085.txt', 'POJ/41/187.txt', 'POJ/41/178.txt', 'POJ/41/1164.txt', 'POJ/41/161.txt', 'POJ/41/153.txt', 'POJ/41/1181.txt']"
distances: ,"[0.025325536727905273, 0.028199613094329834, 0.040661633014678955, 0.04088789224624634, 0.053542494773864746, 0.05376636981964111, 0.05459541082382202, 0.05697876214981079, 0.05765879154205322, 0.058766305446624756]"
 
file: ,POJ/41/310.txt
ids: ,"['POJ/41/1085.txt', 'POJ/41/43.txt', 'POJ/41/121.txt', 'POJ/41/108.txt', 'POJ/41/1164.txt', 'POJ/41/178.txt', 'POJ/41/187.txt', 'POJ/41/1017.txt', 'POJ/41/153.txt', 'POJ/41/1100.txt']"
distances: ,"[0.033457040786743164, 0.0367584228515625, 0.03709983825683594, 0.045440077781677246, 0.04978722333908081, 0.054437458515167236, 0.06618094444274902, 0.06828659772872925, 0.07277578115463257, 0.07379072904586792]"
 
file: ,POJ/41/885.txt
ids: ,"['POJ/94/984.txt', 'POJ/94/25.txt', 'POJ/94/21.txt', 'POJ/94/47.txt', 'POJ/94/2063.txt', 'POJ/94/1978.txt', 'POJ/94/1797.txt', 'POJ/94/2090.txt', 'POJ/94/2076.txt', 'POJ/94/2551.txt']"
distances: ,"[0.4046327471733093, 0.40468263626098633, 0.40706801414489746, 0.4136865735054016, 0.41607171297073364, 0.4165290594100952, 0.4183056354522705, 0.4207612872123718, 0.42216336727142334, 0.4289437532424927]"
 
file: ,POJ/41/926.txt
ids: ,"['POJ/41/1085.txt', 'POJ/41/121.txt', 'POJ/41/178.txt', 'POJ/41/108.txt', 'POJ/41/1164.txt', 'POJ/41/43.txt', 'POJ/41/187.txt', 'POJ/41/1181.txt', 'POJ/41/88.txt', 'POJ/41/161.txt']"
distances: ,"[0.03660625219345093, 0.03670787811279297, 0.042720139026641846, 0.043495237827301025, 0.04796791076660156, 0.05040764808654785, 0.053717195987701416, 0.0555691123008728, 0.05561143159866333, 0.06405425071716309]"
 
file: ,POJ/41/111.txt
ids: ,"['POJ/41/55.txt', 'POJ/41/876.txt', 'POJ/41/935.txt', 'POJ/41/616.txt', 'POJ/41/90.txt', 'POJ/41/253.txt', 'POJ/41/588.txt', 'POJ/41/1079.txt', 'POJ/41/1046.txt', 'POJ/41/57.txt']"
distances: ,"[0.055369436740875244, 0.057485103607177734, 0.05870485305786133, 0.05993705987930298, 0.060012102127075195, 0.0619959831237793, 0.06276988983154297, 0.06304788589477539, 0.06323540210723877, 0.06354492902755737]"
 
file: ,POJ/41/1184.txt
ids: ,"['POJ/41/121.txt', 'POJ/41/108.txt', 'POJ/41/178.txt', 'POJ/41/187.txt', 'POJ/41/1085.txt', 'POJ/41/43.txt', 'POJ/41/1164.txt', 'POJ/41/1181.txt', 'POJ/41/161.txt', 'POJ/41/153.txt']"
distances: ,"[0.06720107793807983, 0.06908261775970459, 0.06920087337493896, 0.07298606634140015, 0.08122444152832031, 0.08713465929031372, 0.08802610635757446, 0.09123837947845459, 0.09456992149353027, 0.10290080308914185]"
 
file: ,POJ/41/417.txt
ids: ,"['POJ/41/121.txt', 'POJ/41/1164.txt', 'POJ/41/178.txt', 'POJ/41/43.txt', 'POJ/41/726.txt', 'POJ/41/1085.txt', 'POJ/41/394.txt', 'POJ/41/132.txt', 'POJ/41/108.txt', 'POJ/41/284.txt']"
distances: ,"[0.07413935661315918, 0.07879465818405151, 0.08214223384857178, 0.08319973945617676, 0.08494609594345093, 0.08735442161560059, 0.08777719736099243, 0.09154623746871948, 0.09431111812591553, 0.10534721612930298]"
 
file: ,POJ/41/205.txt
ids: ,"['POJ/41/207.txt', 'POJ/41/1153.txt', 'POJ/41/794.txt', 'POJ/41/173.txt', 'POJ/41/1144.txt', 'POJ/41/212.txt', 'POJ/41/1037.txt', 'POJ/41/186.txt', 'POJ/41/622.txt', 'POJ/41/202.txt']"
distances: ,"[0.06640982627868652, 0.06672662496566772, 0.07485926151275635, 0.07569879293441772, 0.07719355821609497, 0.0778762698173523, 0.07883518934249878, 0.07964402437210083, 0.08057314157485962, 0.08143508434295654]"
 
file: ,POJ/41/234.txt
ids: ,"['POJ/41/1085.txt', 'POJ/41/43.txt', 'POJ/41/132.txt', 'POJ/41/121.txt', 'POJ/41/178.txt', 'POJ/41/1164.txt', 'POJ/41/394.txt', 'POJ/41/108.txt', 'POJ/41/822.txt', 'POJ/41/1017.txt']"
distances: ,"[0.07556986808776855, 0.08464491367340088, 0.08537077903747559, 0.08872330188751221, 0.08926308155059814, 0.09033834934234619, 0.093070387840271, 0.10383647680282593, 0.11205750703811646, 0.11386138200759888]"
 
file: ,POJ/41/235.txt
ids: ,"['POJ/41/121.txt', 'POJ/41/108.txt', 'POJ/41/43.txt', 'POJ/41/153.txt', 'POJ/41/187.txt', 'POJ/41/1085.txt', 'POJ/41/1181.txt', 'POJ/41/1164.txt', 'POJ/41/178.txt', 'POJ/41/88.txt']"
distances: ,"[0.03134268522262573, 0.03935647010803223, 0.049890339374542236, 0.05607950687408447, 0.06187719106674194, 0.06477969884872437, 0.06708270311355591, 0.06908023357391357, 0.07038861513137817, 0.07180321216583252]"
 
file: ,POJ/41/531.txt
ids: ,"['POJ/47/5195.txt', 'POJ/47/1736.txt', 'POJ/47/5388.txt', 'POJ/47/4259.txt', 'POJ/47/5219.txt', 'POJ/47/5568.txt', 'POJ/47/4399.txt', 'POJ/47/5272.txt', 'POJ/47/1711.txt', 'POJ/47/1491.txt']"
distances: ,"[0.23145633935928345, 0.23837220668792725, 0.24465954303741455, 0.24490946531295776, 0.2519707679748535, 0.2544814348220825, 0.25538188219070435, 0.2582169771194458, 0.2584402561187744, 0.2596467137336731]"
 
file: ,POJ/41/727.txt
ids: ,"['POJ/41/394.txt', 'POJ/41/132.txt', 'POJ/41/1085.txt', 'POJ/41/1164.txt', 'POJ/41/121.txt', 'POJ/41/178.txt', 'POJ/41/43.txt', 'POJ/41/108.txt', 'POJ/41/822.txt', 'POJ/41/284.txt']"
distances: ,"[0.06773597002029419, 0.07267290353775024, 0.08071720600128174, 0.08417975902557373, 0.09005993604660034, 0.09128546714782715, 0.09385114908218384, 0.09611845016479492, 0.09881019592285156, 0.09958285093307495]"
 
file: ,POJ/41/652.txt
ids: ,"['POJ/41/325.txt', 'POJ/41/1153.txt', 'POJ/41/794.txt', 'POJ/41/785.txt', 'POJ/41/282.txt', 'POJ/41/1037.txt', 'POJ/41/968.txt', 'POJ/41/244.txt', 'POJ/41/74.txt', 'POJ/41/622.txt']"
distances: ,"[0.09246826171875, 0.09789711236953735, 0.09853118658065796, 0.09920525550842285, 0.10311335325241089, 0.10452824831008911, 0.10483568906784058, 0.10719764232635498, 0.10752367973327637, 0.10876113176345825]"
 
file: ,POJ/83/5143.txt
ids: ,"['POJ/83/48.txt', 'POJ/83/2478.txt', 'POJ/83/4724.txt', 'POJ/83/4445.txt', 'POJ/83/2337.txt', 'POJ/83/466.txt', 'POJ/83/4123.txt', 'POJ/83/3221.txt', 'POJ/83/3467.txt', 'POJ/83/3983.txt']"
distances: ,"[0.07721143960952759, 0.07771795988082886, 0.07817763090133667, 0.07964837551116943, 0.09036141633987427, 0.0909191370010376, 0.09230118989944458, 0.09356659650802612, 0.09474408626556396, 0.09514164924621582]"
 
file: ,POJ/83/1046.txt
ids: ,"['POJ/83/3799.txt', 'POJ/83/1233.txt', 'POJ/83/4307.txt', 'POJ/83/5162.txt', 'POJ/83/285.txt', 'POJ/83/2593.txt', 'POJ/83/369.txt', 'POJ/83/3899.txt', 'POJ/83/128.txt', 'POJ/83/2756.txt']"
distances: ,"[0.05276364088058472, 0.05620688199996948, 0.05808287858963013, 0.060373008251190186, 0.06158137321472168, 0.061822593212127686, 0.06306952238082886, 0.0631057620048523, 0.06329226493835449, 0.06363505125045776]"
 
file: ,POJ/83/5587.txt
ids: ,"['POJ/83/5534.txt', 'POJ/83/3718.txt', 'POJ/83/5497.txt', 'POJ/83/5147.txt', 'POJ/83/2613.txt', 'POJ/83/2151.txt', 'POJ/83/45.txt', 'POJ/83/4382.txt', 'POJ/83/4873.txt', 'POJ/83/3382.txt']"
distances: ,"[0.02677774429321289, 0.032026052474975586, 0.03213798999786377, 0.03323441743850708, 0.034083425998687744, 0.03541982173919678, 0.03579360246658325, 0.038333356380462646, 0.03846162557601929, 0.039704740047454834]"
 
file: ,POJ/83/507.txt
ids: ,"['POJ/83/238.txt', 'POJ/83/217.txt', 'POJ/83/1338.txt', 'POJ/83/602.txt', 'POJ/83/1242.txt', 'POJ/83/1074.txt', 'POJ/83/1303.txt', 'POJ/83/2792.txt', 'POJ/83/215.txt', 'POJ/83/442.txt']"
distances: ,"[0.10650700330734253, 0.10691124200820923, 0.10715657472610474, 0.10901051759719849, 0.11330068111419678, 0.11367690563201904, 0.1150749921798706, 0.11531788110733032, 0.11592388153076172, 0.11604732275009155]"
 
file: ,POJ/83/1468.txt
ids: ,"['POJ/83/552.txt', 'POJ/83/3935.txt', 'POJ/83/1338.txt', 'POJ/83/3667.txt', 'POJ/83/4042.txt', 'POJ/83/2384.txt', 'POJ/83/1074.txt', 'POJ/83/1242.txt', 'POJ/83/2933.txt', 'POJ/83/217.txt']"
distances: ,"[0.05034494400024414, 0.05125373601913452, 0.05137258768081665, 0.05177265405654907, 0.05184948444366455, 0.05190324783325195, 0.05247509479522705, 0.05369073152542114, 0.05372476577758789, 0.05403757095336914]"
 
file: ,POJ/83/1437.txt
ids: ,"['POJ/83/4307.txt', 'POJ/83/2379.txt', 'POJ/83/4835.txt', 'POJ/83/1103.txt', 'POJ/83/5711.txt', 'POJ/83/3951.txt', 'POJ/83/1715.txt', 'POJ/83/4173.txt', 'POJ/83/1565.txt', 'POJ/83/3117.txt']"
distances: ,"[0.03931868076324463, 0.03953450918197632, 0.04023247957229614, 0.0421600341796875, 0.0454329252243042, 0.04564732313156128, 0.046842098236083984, 0.047046959400177, 0.04707151651382446, 0.04709017276763916]"
 
file: ,POJ/83/170.txt
ids: ,"['POJ/83/271.txt', 'POJ/83/4310.txt', 'POJ/83/5080.txt', 'POJ/83/3160.txt', 'POJ/83/5402.txt', 'POJ/83/3935.txt', 'POJ/83/3413.txt', 'POJ/83/2363.txt', 'POJ/83/2222.txt', 'POJ/83/4551.txt']"
distances: ,"[0.06097066402435303, 0.061953961849212646, 0.062384188175201416, 0.06421834230422974, 0.06439852714538574, 0.06503510475158691, 0.06534868478775024, 0.0655444860458374, 0.06625193357467651, 0.06718021631240845]"
 
file: ,POJ/83/3018.txt
ids: ,"['POJ/83/3799.txt', 'POJ/83/2720.txt', 'POJ/83/3473.txt', 'POJ/83/4307.txt', 'POJ/83/140.txt', 'POJ/83/3059.txt', 'POJ/83/298.txt', 'POJ/83/3066.txt', 'POJ/83/1181.txt', 'POJ/83/2975.txt']"
distances: ,"[0.06131088733673096, 0.06456375122070312, 0.0655868649482727, 0.06595629453659058, 0.06695085763931274, 0.06782490015029907, 0.06847238540649414, 0.06979125738143921, 0.07154810428619385, 0.07251238822937012]"
 
file: ,POJ/83/1373.txt
ids: ,"['POJ/83/4700.txt', 'POJ/83/5718.txt', 'POJ/83/4106.txt', 'POJ/83/5539.txt', 'POJ/83/1147.txt', 'POJ/83/4667.txt', 'POJ/83/1228.txt', 'POJ/83/1606.txt', 'POJ/83/5162.txt', 'POJ/83/1696.txt']"
