 
file: ,POJ/61/1338.txt
results: ,"[{'id': 'POJ/22/494.txt', 'distance': 0.9067384004592896, 'entity': {}}, {'id': 'POJ/22/389.txt', 'distance': 0.9051513075828552, 'entity': {}}, {'id': 'POJ/5/128.txt', 'distance': 0.8975932598114014, 'entity': {}}, {'id': 'POJ/69/988.txt', 'distance': 0.888748824596405, 'entity': {}}, {'id': 'POJ/9/68.txt', 'distance': 0.8863220810890198, 'entity': {}}, {'id': 'POJ/7/1143.txt', 'distance': 0.8856632709503174, 'entity': {}}, {'id': 'POJ/39/133.txt', 'distance': 0.8848667144775391, 'entity': {}}, {'id': 'POJ/22/89.txt', 'distance': 0.8842101097106934, 'entity': {}}, {'id': 'POJ/35/905.txt', 'distance': 0.8841886520385742, 'entity': {}}, {'id': 'POJ/83/1345.txt', 'distance': 0.8838143944740295, 'entity': {}}]"
 
file: ,POJ/21/70.txt
results: ,"[{'id': 'POJ/22/309.txt', 'distance': 0.8938156366348267, 'entity': {}}, {'id': 'POJ/21/362.txt', 'distance': 0.8867649435997009, 'entity': {}}, {'id': 'POJ/22/569.txt', 'distance': 0.8851430416107178, 'entity': {}}, {'id': 'POJ/28/224.txt', 'distance': 0.882806122303009, 'entity': {}}, {'id': 'POJ/88/746.txt', 'distance': 0.8797924518585205, 'entity': {}}, {'id': 'POJ/23/1004.txt', 'distance': 0.8785013556480408, 'entity': {}}, {'id': 'POJ/24/794.txt', 'distance': 0.8781353235244751, 'entity': {}}, {'id': 'POJ/23/38.txt', 'distance': 0.8747973442077637, 'entity': {}}, {'id': 'POJ/28/45.txt', 'distance': 0.8746926188468933, 'entity': {}}, {'id': 'POJ/24/2156.txt', 'distance': 0.8735556602478027, 'entity': {}}]"
 
file: ,POJ/75/434.txt
results: ,"[{'id': 'POJ/58/97.txt', 'distance': 0.7714623212814331, 'entity': {}}, {'id': 'POJ/58/118.txt', 'distance': 0.7707143425941467, 'entity': {}}, {'id': 'POJ/51/710.txt', 'distance': 0.7620231509208679, 'entity': {}}, {'id': 'POJ/75/898.txt', 'distance': 0.7587531805038452, 'entity': {}}, {'id': 'POJ/41/879.txt', 'distance': 0.7558528780937195, 'entity': {}}, {'id': 'POJ/93/1220.txt', 'distance': 0.7550973892211914, 'entity': {}}, {'id': 'POJ/34/1255.txt', 'distance': 0.7548127770423889, 'entity': {}}, {'id': 'POJ/73/657.txt', 'distance': 0.7547225952148438, 'entity': {}}, {'id': 'POJ/96/880.txt', 'distance': 0.7523463368415833, 'entity': {}}, {'id': 'POJ/63/1744.txt', 'distance': 0.752220869064331, 'entity': {}}]"
 
file: ,POJ/81/1040.txt
results: ,"[{'id': 'POJ/52/21.txt', 'distance': 0.8653687834739685, 'entity': {}}, {'id': 'POJ/22/43.txt', 'distance': 0.862339973449707, 'entity': {}}, {'id': 'POJ/24/102.txt', 'distance': 0.8587414622306824, 'entity': {}}, {'id': 'POJ/49/1003.txt', 'distance': 0.8575863838195801, 'entity': {}}, {'id': 'POJ/95/482.txt', 'distance': 0.8572930097579956, 'entity': {}}, {'id': 'POJ/22/659.txt', 'distance': 0.8572384119033813, 'entity': {}}, {'id': 'POJ/100/2487.txt', 'distance': 0.8562772870063782, 'entity': {}}, {'id': 'POJ/19/2100.txt', 'distance': 0.8558571934700012, 'entity': {}}, {'id': 'POJ/28/1445.txt', 'distance': 0.8553255796432495, 'entity': {}}, {'id': 'POJ/62/3375.txt', 'distance': 0.8551806807518005, 'entity': {}}]"
 
file: ,POJ/44/1255.txt
results: ,"[{'id': 'POJ/71/114.txt', 'distance': 0.13248133659362793, 'entity': {}}, {'id': 'POJ/31/1161.txt', 'distance': 0.1307220160961151, 'entity': {}}, {'id': 'POJ/55/595.txt', 'distance': 0.12818261981010437, 'entity': {}}, {'id': 'POJ/14/1148.txt', 'distance': 0.1276005655527115, 'entity': {}}, {'id': 'POJ/73/721.txt', 'distance': 0.12516357004642487, 'entity': {}}, {'id': 'POJ/61/1427.txt', 'distance': 0.12376721948385239, 'entity': {}}, {'id': 'POJ/12/401.txt', 'distance': 0.12362067401409149, 'entity': {}}, {'id': 'POJ/26/501.txt', 'distance': 0.12341991066932678, 'entity': {}}, {'id': 'POJ/102/1377.txt', 'distance': 0.12188488990068436, 'entity': {}}, {'id': 'POJ/42/396.txt', 'distance': 0.1215062066912651, 'entity': {}}]"
 
file: ,POJ/44/781.txt
results: ,"[{'id': 'POJ/22/1059.txt', 'distance': 0.9284194707870483, 'entity': {}}, {'id': 'POJ/22/377.txt', 'distance': 0.8873786926269531, 'entity': {}}, {'id': 'POJ/5/235.txt', 'distance': 0.8819376230239868, 'entity': {}}, {'id': 'POJ/25/370.txt', 'distance': 0.8621251583099365, 'entity': {}}, {'id': 'POJ/24/2586.txt', 'distance': 0.8532072305679321, 'entity': {}}, {'id': 'POJ/19/2827.txt', 'distance': 0.8519094586372375, 'entity': {}}, {'id': 'POJ/58/1256.txt', 'distance': 0.8507146239280701, 'entity': {}}, {'id': 'POJ/57/491.txt', 'distance': 0.8502826690673828, 'entity': {}}, {'id': 'POJ/28/1671.txt', 'distance': 0.8497772216796875, 'entity': {}}, {'id': 'POJ/24/2658.txt', 'distance': 0.8494644165039062, 'entity': {}}]"
 
file: ,POJ/44/861.txt
results: ,"[{'id': 'POJ/14/820.txt', 'distance': 0.9274046421051025, 'entity': {}}, {'id': 'POJ/22/1039.txt', 'distance': 0.8964072465896606, 'entity': {}}, {'id': 'POJ/92/1339.txt', 'distance': 0.8694992661476135, 'entity': {}}, {'id': 'POJ/21/1118.txt', 'distance': 0.8683323264122009, 'entity': {}}, {'id': 'POJ/58/741.txt', 'distance': 0.8670691251754761, 'entity': {}}, {'id': 'POJ/39/1973.txt', 'distance': 0.8653329610824585, 'entity': {}}, {'id': 'POJ/102/782.txt', 'distance': 0.8650469779968262, 'entity': {}}, {'id': 'POJ/11/268.txt', 'distance': 0.8645968437194824, 'entity': {}}, {'id': 'POJ/39/41.txt', 'distance': 0.8645676970481873, 'entity': {}}, {'id': 'POJ/33/3351.txt', 'distance': 0.8634852170944214, 'entity': {}}]"
 
file: ,POJ/44/912.txt
results: ,"[{'id': 'POJ/22/242.txt', 'distance': 0.8117907047271729, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.8116389513015747, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.7830140590667725, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.7768546938896179, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.7648424506187439, 'entity': {}}, {'id': 'POJ/22/606.txt', 'distance': 0.7613646388053894, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7606014609336853, 'entity': {}}, {'id': 'POJ/22/666.txt', 'distance': 0.7594795823097229, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.7593685984611511, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7567355036735535, 'entity': {}}]"
 
file: ,POJ/43/1580.txt
results: ,"[{'id': 'POJ/13/1418.txt', 'distance': 0.946934700012207, 'entity': {}}, {'id': 'POJ/13/1923.txt', 'distance': 0.9455043077468872, 'entity': {}}, {'id': 'POJ/13/900.txt', 'distance': 0.9411916136741638, 'entity': {}}, {'id': 'POJ/22/438.txt', 'distance': 0.9407098889350891, 'entity': {}}, {'id': 'POJ/25/1214.txt', 'distance': 0.9384916424751282, 'entity': {}}, {'id': 'POJ/13/630.txt', 'distance': 0.937349259853363, 'entity': {}}, {'id': 'POJ/22/399.txt', 'distance': 0.937304675579071, 'entity': {}}, {'id': 'POJ/5/43.txt', 'distance': 0.9361585974693298, 'entity': {}}, {'id': 'POJ/22/1037.txt', 'distance': 0.9348657727241516, 'entity': {}}, {'id': 'POJ/22/1034.txt', 'distance': 0.9325370192527771, 'entity': {}}]"
 
file: ,POJ/88/833.txt
results: ,"[{'id': 'POJ/5/392.txt', 'distance': 0.8775637745857239, 'entity': {}}, {'id': 'POJ/22/727.txt', 'distance': 0.847966730594635, 'entity': {}}, {'id': 'POJ/25/1323.txt', 'distance': 0.83377605676651, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.8333900570869446, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.8294671177864075, 'entity': {}}, {'id': 'POJ/22/955.txt', 'distance': 0.825437068939209, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.8112328052520752, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.8057337403297424, 'entity': {}}, {'id': 'POJ/22/937.txt', 'distance': 0.8048823475837708, 'entity': {}}, {'id': 'POJ/22/242.txt', 'distance': 0.795653760433197, 'entity': {}}]"
 
file: ,POJ/88/227.txt
results: ,"[{'id': 'POJ/22/242.txt', 'distance': 0.8699012398719788, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.8685980439186096, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.8417731523513794, 'entity': {}}, {'id': 'POJ/22/666.txt', 'distance': 0.8343459963798523, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.8267168998718262, 'entity': {}}, {'id': 'POJ/5/869.txt', 'distance': 0.8129582405090332, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.8088144659996033, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.8049830794334412, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.8029846549034119, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.7997045516967773, 'entity': {}}]"
 
file: ,POJ/38/1693.txt
results: ,"[{'id': 'POJ/17/1342.txt', 'distance': 0.8869024515151978, 'entity': {}}, {'id': 'POJ/38/1008.txt', 'distance': 0.8756723999977112, 'entity': {}}, {'id': 'POJ/19/2677.txt', 'distance': 0.8751378655433655, 'entity': {}}, {'id': 'POJ/38/1007.txt', 'distance': 0.8749561905860901, 'entity': {}}, {'id': 'POJ/38/1331.txt', 'distance': 0.873243510723114, 'entity': {}}, {'id': 'POJ/9/39.txt', 'distance': 0.8717266917228699, 'entity': {}}, {'id': 'POJ/29/1394.txt', 'distance': 0.8715882897377014, 'entity': {}}, {'id': 'POJ/100/486.txt', 'distance': 0.8709413409233093, 'entity': {}}, {'id': 'POJ/98/2814.txt', 'distance': 0.8707045316696167, 'entity': {}}, {'id': 'POJ/33/2677.txt', 'distance': 0.8699567317962646, 'entity': {}}]"
 
file: ,POJ/36/1631.txt
results: ,"[{'id': 'POJ/14/1080.txt', 'distance': 0.3051477372646332, 'entity': {}}, {'id': 'POJ/78/270.txt', 'distance': 0.30473577976226807, 'entity': {}}, {'id': 'POJ/58/1167.txt', 'distance': 0.3045542240142822, 'entity': {}}, {'id': 'POJ/49/1044.txt', 'distance': 0.30160126090049744, 'entity': {}}, {'id': 'POJ/79/2664.txt', 'distance': 0.2997056841850281, 'entity': {}}, {'id': 'POJ/14/673.txt', 'distance': 0.29859474301338196, 'entity': {}}, {'id': 'POJ/27/872.txt', 'distance': 0.2969549298286438, 'entity': {}}, {'id': 'POJ/25/705.txt', 'distance': 0.293781042098999, 'entity': {}}, {'id': 'POJ/41/687.txt', 'distance': 0.29268187284469604, 'entity': {}}, {'id': 'POJ/93/124.txt', 'distance': 0.2921808958053589, 'entity': {}}]"
 
file: ,POJ/36/520.txt
results: ,"[{'id': 'POJ/31/1606.txt', 'distance': 0.8218261003494263, 'entity': {}}, {'id': 'POJ/31/583.txt', 'distance': 0.8216813206672668, 'entity': {}}, {'id': 'POJ/23/863.txt', 'distance': 0.8216586112976074, 'entity': {}}, {'id': 'POJ/88/859.txt', 'distance': 0.8198713064193726, 'entity': {}}, {'id': 'POJ/68/418.txt', 'distance': 0.8172428607940674, 'entity': {}}, {'id': 'POJ/31/1162.txt', 'distance': 0.8166780471801758, 'entity': {}}, {'id': 'POJ/62/1408.txt', 'distance': 0.8138959407806396, 'entity': {}}, {'id': 'POJ/4/1975.txt', 'distance': 0.8135751485824585, 'entity': {}}, {'id': 'POJ/91/799.txt', 'distance': 0.8132337331771851, 'entity': {}}, {'id': 'POJ/98/84.txt', 'distance': 0.8096738457679749, 'entity': {}}]"
 
file: ,POJ/31/1696.txt
results: ,"[{'id': 'POJ/7/62.txt', 'distance': 0.9030396938323975, 'entity': {}}, {'id': 'POJ/19/257.txt', 'distance': 0.9025693535804749, 'entity': {}}, {'id': 'POJ/77/950.txt', 'distance': 0.900975227355957, 'entity': {}}, {'id': 'POJ/24/1449.txt', 'distance': 0.9004387855529785, 'entity': {}}, {'id': 'POJ/19/1934.txt', 'distance': 0.9002564549446106, 'entity': {}}, {'id': 'POJ/19/2634.txt', 'distance': 0.8999074697494507, 'entity': {}}, {'id': 'POJ/19/2545.txt', 'distance': 0.898915708065033, 'entity': {}}, {'id': 'POJ/91/217.txt', 'distance': 0.8980808258056641, 'entity': {}}, {'id': 'POJ/70/97.txt', 'distance': 0.8968650698661804, 'entity': {}}, {'id': 'POJ/7/797.txt', 'distance': 0.8961271047592163, 'entity': {}}]"
 
file: ,POJ/31/106.txt
results: ,"[{'id': 'POJ/14/452.txt', 'distance': 0.8887088298797607, 'entity': {}}, {'id': 'POJ/22/242.txt', 'distance': 0.886205792427063, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.8687927722930908, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.8412691950798035, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.8321704864501953, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.824204683303833, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.8179532289505005, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.8171007633209229, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.8048803210258484, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.8009891510009766, 'entity': {}}]"
 
file: ,POJ/31/770.txt
results: ,"[{'id': 'POJ/14/329.txt', 'distance': 0.863071620464325, 'entity': {}}, {'id': 'POJ/22/727.txt', 'distance': 0.8605989217758179, 'entity': {}}, {'id': 'POJ/22/937.txt', 'distance': 0.8571726679801941, 'entity': {}}, {'id': 'POJ/22/955.txt', 'distance': 0.8485178351402283, 'entity': {}}, {'id': 'POJ/14/149.txt', 'distance': 0.8433372974395752, 'entity': {}}, {'id': 'POJ/22/1089.txt', 'distance': 0.8378306031227112, 'entity': {}}, {'id': 'POJ/25/392.txt', 'distance': 0.7747846841812134, 'entity': {}}, {'id': 'POJ/5/171.txt', 'distance': 0.7586280107498169, 'entity': {}}, {'id': 'POJ/14/1069.txt', 'distance': 0.7455073595046997, 'entity': {}}, {'id': 'POJ/5/392.txt', 'distance': 0.7453078627586365, 'entity': {}}]"
 
file: ,POJ/31/1594.txt
results: ,"[{'id': 'POJ/22/687.txt', 'distance': 0.7264877557754517, 'entity': {}}, {'id': 'POJ/14/910.txt', 'distance': 0.7237239480018616, 'entity': {}}, {'id': 'POJ/14/1349.txt', 'distance': 0.7169528007507324, 'entity': {}}, {'id': 'POJ/14/692.txt', 'distance': 0.7138006091117859, 'entity': {}}, {'id': 'POJ/14/1089.txt', 'distance': 0.7137442827224731, 'entity': {}}, {'id': 'POJ/14/1144.txt', 'distance': 0.7092375755310059, 'entity': {}}, {'id': 'POJ/14/988.txt', 'distance': 0.7066336274147034, 'entity': {}}, {'id': 'POJ/14/106.txt', 'distance': 0.7051523923873901, 'entity': {}}, {'id': 'POJ/14/945.txt', 'distance': 0.704325795173645, 'entity': {}}, {'id': 'POJ/14/1295.txt', 'distance': 0.7041473984718323, 'entity': {}}]"
 
file: ,POJ/31/1314.txt
results: ,"[{'id': 'POJ/104/164.txt', 'distance': 0.6188390254974365, 'entity': {}}, {'id': 'POJ/19/712.txt', 'distance': 0.6087298393249512, 'entity': {}}, {'id': 'POJ/24/813.txt', 'distance': 0.6039172410964966, 'entity': {}}, {'id': 'POJ/69/439.txt', 'distance': 0.5954191088676453, 'entity': {}}, {'id': 'POJ/60/1881.txt', 'distance': 0.5882003903388977, 'entity': {}}, {'id': 'POJ/46/2586.txt', 'distance': 0.5840334892272949, 'entity': {}}, {'id': 'POJ/41/538.txt', 'distance': 0.5830096006393433, 'entity': {}}, {'id': 'POJ/91/199.txt', 'distance': 0.5829208493232727, 'entity': {}}, {'id': 'POJ/85/1280.txt', 'distance': 0.5810533761978149, 'entity': {}}, {'id': 'POJ/66/604.txt', 'distance': 0.580215573310852, 'entity': {}}]"
 
file: ,POJ/91/824.txt
results: ,"[{'id': 'POJ/22/814.txt', 'distance': 0.9391551613807678, 'entity': {}}, {'id': 'POJ/22/76.txt', 'distance': 0.9231622815132141, 'entity': {}}, {'id': 'POJ/14/692.txt', 'distance': 0.9023879766464233, 'entity': {}}, {'id': 'POJ/22/131.txt', 'distance': 0.8848414421081543, 'entity': {}}, {'id': 'POJ/14/1295.txt', 'distance': 0.8560850024223328, 'entity': {}}, {'id': 'POJ/13/1878.txt', 'distance': 0.8413269519805908, 'entity': {}}, {'id': 'POJ/13/1103.txt', 'distance': 0.8318890929222107, 'entity': {}}, {'id': 'POJ/14/494.txt', 'distance': 0.8308084607124329, 'entity': {}}, {'id': 'POJ/13/1935.txt', 'distance': 0.820658266544342, 'entity': {}}, {'id': 'POJ/5/489.txt', 'distance': 0.8153647780418396, 'entity': {}}]"
 
file: ,POJ/62/137.txt
results: ,"[{'id': 'POJ/22/242.txt', 'distance': 0.7814905047416687, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.7772398591041565, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.7724491953849792, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.7643647193908691, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.7613389492034912, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.760871946811676, 'entity': {}}, {'id': 'POJ/5/869.txt', 'distance': 0.7537440657615662, 'entity': {}}, {'id': 'POJ/13/727.txt', 'distance': 0.7533161640167236, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.7503529191017151, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.7485451102256775, 'entity': {}}]"
 
file: ,POJ/96/953.txt
results: ,"[{'id': 'POJ/14/282.txt', 'distance': 0.8594608902931213, 'entity': {}}, {'id': 'POJ/14/180.txt', 'distance': 0.8175509572029114, 'entity': {}}, {'id': 'POJ/14/753.txt', 'distance': 0.8161135911941528, 'entity': {}}, {'id': 'POJ/5/956.txt', 'distance': 0.8088870644569397, 'entity': {}}, {'id': 'POJ/86/86.txt', 'distance': 0.7985919117927551, 'entity': {}}, {'id': 'POJ/25/584.txt', 'distance': 0.7974880337715149, 'entity': {}}, {'id': 'POJ/59/962.txt', 'distance': 0.7970913648605347, 'entity': {}}, {'id': 'POJ/11/311.txt', 'distance': 0.7924697995185852, 'entity': {}}, {'id': 'POJ/102/235.txt', 'distance': 0.7923934459686279, 'entity': {}}, {'id': 'POJ/11/316.txt', 'distance': 0.7916632294654846, 'entity': {}}]"
 
file: ,POJ/96/1103.txt
results: ,"[{'id': 'POJ/14/1188.txt', 'distance': 0.8335676789283752, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.7899395227432251, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.789675772190094, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.7852845191955566, 'entity': {}}, {'id': 'POJ/13/727.txt', 'distance': 0.7696186304092407, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.7693942785263062, 'entity': {}}, {'id': 'POJ/25/312.txt', 'distance': 0.769107460975647, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.7621178030967712, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.7616246342658997, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7502261996269226, 'entity': {}}]"
 
file: ,POJ/100/2302.txt
results: ,"[{'id': 'POJ/51/708.txt', 'distance': 0.26882827281951904, 'entity': {}}, {'id': 'POJ/90/2772.txt', 'distance': 0.25729095935821533, 'entity': {}}, {'id': 'POJ/48/1584.txt', 'distance': 0.2566782534122467, 'entity': {}}, {'id': 'POJ/25/1344.txt', 'distance': 0.24807924032211304, 'entity': {}}, {'id': 'POJ/46/3066.txt', 'distance': 0.24538812041282654, 'entity': {}}, {'id': 'POJ/32/2178.txt', 'distance': 0.24443843960762024, 'entity': {}}, {'id': 'POJ/92/1070.txt', 'distance': 0.2437431961297989, 'entity': {}}, {'id': 'POJ/57/626.txt', 'distance': 0.2424289733171463, 'entity': {}}, {'id': 'POJ/42/1774.txt', 'distance': 0.2424187958240509, 'entity': {}}, {'id': 'POJ/25/1145.txt', 'distance': 0.24202415347099304, 'entity': {}}]"
 
file: ,POJ/100/285.txt
results: ,"[{'id': 'POJ/5/956.txt', 'distance': 0.8758544325828552, 'entity': {}}, {'id': 'POJ/19/2377.txt', 'distance': 0.8750342726707458, 'entity': {}}, {'id': 'POJ/104/156.txt', 'distance': 0.8744838237762451, 'entity': {}}, {'id': 'POJ/75/955.txt', 'distance': 0.8728665113449097, 'entity': {}}, {'id': 'POJ/23/851.txt', 'distance': 0.8714590072631836, 'entity': {}}, {'id': 'POJ/32/1696.txt', 'distance': 0.8676603436470032, 'entity': {}}, {'id': 'POJ/20/256.txt', 'distance': 0.8667903542518616, 'entity': {}}, {'id': 'POJ/69/196.txt', 'distance': 0.8652190566062927, 'entity': {}}, {'id': 'POJ/55/155.txt', 'distance': 0.864011287689209, 'entity': {}}, {'id': 'POJ/20/59.txt', 'distance': 0.863978385925293, 'entity': {}}]"
 
file: ,POJ/100/18.txt
results: ,"[{'id': 'POJ/22/242.txt', 'distance': 0.915679395198822, 'entity': {}}, {'id': 'POJ/22/186.txt', 'distance': 0.8848461508750916, 'entity': {}}, {'id': 'POJ/14/452.txt', 'distance': 0.848473310470581, 'entity': {}}, {'id': 'POJ/5/1046.txt', 'distance': 0.8379669189453125, 'entity': {}}, {'id': 'POJ/22/252.txt', 'distance': 0.8303459882736206, 'entity': {}}, {'id': 'POJ/22/139.txt', 'distance': 0.813153088092804, 'entity': {}}, {'id': 'POJ/22/469.txt', 'distance': 0.8107843995094299, 'entity': {}}, {'id': 'POJ/22/236.txt', 'distance': 0.8072251677513123, 'entity': {}}, {'id': 'POJ/14/1188.txt', 'distance': 0.8055846691131592, 'entity': {}}, {'id': 'POJ/13/155.txt', 'distance': 0.7972484827041626, 'entity': {}}]"
 
file: ,POJ/54/275.txt
results: ,"[{'id': 'POJ/39/213.txt', 'distance': 0.8423567414283752, 'entity': {}}, {'id': 'POJ/12/150.txt', 'distance': 0.8337201476097107, 'entity': {}}, {'id': 'POJ/39/1482.txt', 'distance': 0.8330303430557251, 'entity': {}}, {'id': 'POJ/82/2137.txt', 'distance': 0.8301548957824707, 'entity': {}}, {'id': 'POJ/2/43.txt', 'distance': 0.8296372294425964, 'entity': {}}, {'id': 'POJ/22/437.txt', 'distance': 0.8269792795181274, 'entity': {}}, {'id': 'POJ/35/84.txt', 'distance': 0.8259615898132324, 'entity': {}}, {'id': 'POJ/80/595.txt', 'distance': 0.8226768374443054, 'entity': {}}, {'id': 'POJ/45/552.txt', 'distance': 0.8209837079048157, 'entity': {}}, {'id': 'POJ/55/119.txt', 'distance': 0.8209637999534607, 'entity': {}}]"
 
file: ,POJ/54/1089.txt
results: ,"[{'id': 'POJ/37/1796.txt', 'distance': 0.8759282231330872, 'entity': {}}, {'id': 'POJ/27/1983.txt', 'distance': 0.8756601214408875, 'entity': {}}, {'id': 'POJ/60/695.txt', 'distance': 0.874596118927002, 'entity': {}}, {'id': 'POJ/2/1241.txt', 'distance': 0.8739693760871887, 'entity': {}}, {'id': 'POJ/60/214.txt', 'distance': 0.8695858716964722, 'entity': {}}, {'id': 'POJ/11/493.txt', 'distance': 0.8693943619728088, 'entity': {}}, {'id': 'POJ/99/2295.txt', 'distance': 0.8679373264312744, 'entity': {}}, {'id': 'POJ/43/93.txt', 'distance': 0.8677571415901184, 'entity': {}}, {'id': 'POJ/59/1427.txt', 'distance': 0.8675496578216553, 'entity': {}}, {'id': 'POJ/3/390.txt', 'distance': 0.8667870163917542, 'entity': {}}]"
 
file: ,POJ/98/1687.txt
results: ,"[{'id': 'POJ/92/604.txt', 'distance': 0.740943968296051, 'entity': {}}, {'id': 'POJ/60/657.txt', 'distance': 0.7391282320022583, 'entity': {}}, {'id': 'POJ/102/1004.txt', 'distance': 0.7369672060012817, 'entity': {}}, {'id': 'POJ/65/842.txt', 'distance': 0.7358810305595398, 'entity': {}}, {'id': 'POJ/94/2401.txt', 'distance': 0.7353242039680481, 'entity': {}}, {'id': 'POJ/5/588.txt', 'distance': 0.7331730127334595, 'entity': {}}, {'id': 'POJ/76/1344.txt', 'distance': 0.7329251766204834, 'entity': {}}, {'id': 'POJ/76/1419.txt', 'distance': 0.7307182550430298, 'entity': {}}, {'id': 'POJ/49/1276.txt', 'distance': 0.7300376892089844, 'entity': {}}, {'id': 'POJ/32/2185.txt', 'distance': 0.7299656867980957, 'entity': {}}]"
 
file: ,POJ/98/11.txt
results: ,"[{'id': 'POJ/25/584.txt', 'distance': 0.9210962057113647, 'entity': {}}, {'id': 'POJ/14/753.txt', 'distance': 0.9048858880996704, 'entity': {}}, {'id': 'POJ/87/924.txt', 'distance': 0.8475395441055298, 'entity': {}}, {'id': 'POJ/19/794.txt', 'distance': 0.840593159198761, 'entity': {}}, {'id': 'POJ/87/199.txt', 'distance': 0.836399495601654, 'entity': {}}, {'id': 'POJ/19/2054.txt', 'distance': 0.8353581428527832, 'entity': {}}, {'id': 'POJ/38/1081.txt', 'distance': 0.8342302441596985, 'entity': {}}, {'id': 'POJ/7/574.txt', 'distance': 0.8337651491165161, 'entity': {}}, {'id': 'POJ/7/1106.txt', 'distance': 0.8325858116149902, 'entity': {}}, {'id': 'POJ/4/1851.txt', 'distance': 0.8322901129722595, 'entity': {}}]"
 
file: ,POJ/98/611.txt
results: ,"[{'id': 'POJ/22/606.txt', 'distance': 0.8667946457862854, 'entity': {}}, {'id': 'POJ/13/1931.txt', 'distance': 0.8508144021034241, 'entity': {}}, {'id': 'POJ/13/242.txt', 'distance': 0.827012300491333, 'entity': {}}, {'id': 'POJ/13/743.txt', 'distance': 0.816825270652771, 'entity': {}}, {'id': 'POJ/14/292.txt', 'distance': 0.8082568049430847, 'entity': {}}, {'id': 'POJ/13/1946.txt', 'distance': 0.8042958378791809, 'entity': {}}, {'id': 'POJ/22/909.txt', 'distance': 0.7922118306159973, 'entity': {}}, {'id': 'POJ/13/27.txt', 'distance': 0.7919097542762756, 'entity': {}}, {'id': 'POJ/5/869.txt', 'distance': 0.7903414368629456, 'entity': {}}, {'id': 'POJ/25/1143.txt', 'distance': 0.7875688672065735, 'entity': {}}]"
 
file: ,POJ/53/1204.txt
